user_id,gender,country,interests,ctr,saves,positive_topic,negative_topic
945,1,0,"[2, 48, 31, 3]",0.488,97,48,12
945,1,0,"[2, 48, 31, 3]",0.488,97,3,53
946,0,0,"[51, 25]",0.292,10,51,91
946,0,0,"[51, 25]",0.292,10,25,96
947,1,0,"[45, 99, 40]",0.207,11,45,96
947,1,0,"[45, 99, 40]",0.207,11,99,97
947,1,0,"[45, 99, 40]",0.207,11,40,50
948,1,0,"[6, 36, 3, 4, 46, 52, 41, 2, 99]",0.175,77,4,66
948,1,0,"[6, 36, 3, 4, 46, 52, 41, 2, 99]",0.175,77,99,14
948,1,0,"[6, 36, 3, 4, 46, 52, 41, 2, 99]",0.175,77,2,70
948,1,0,"[6, 36, 3, 4, 46, 52, 41, 2, 99]",0.175,77,36,24
948,1,0,"[6, 36, 3, 4, 46, 52, 41, 2, 99]",0.175,77,46,13
949,0,4,"[56, 42, 74, 81, 99, 40]",0.223,55,40,88
949,0,4,"[56, 42, 74, 81, 99, 40]",0.223,55,42,0
949,0,4,"[56, 42, 74, 81, 99, 40]",0.223,55,99,35
949,0,4,"[56, 42, 74, 81, 99, 40]",0.223,55,81,15
949,0,4,"[56, 42, 74, 81, 99, 40]",0.223,55,56,98
950,1,4,"[94, 60]",0.286,94,60,70
950,1,4,"[94, 60]",0.286,94,94,43
951,1,1,"[61, 94, 29, 55, 60, 26, 52, 31, 37]",0.081,14,94,25
951,1,1,"[61, 94, 29, 55, 60, 26, 52, 31, 37]",0.081,14,52,64
951,1,1,"[61, 94, 29, 55, 60, 26, 52, 31, 37]",0.081,14,61,33
951,1,1,"[61, 94, 29, 55, 60, 26, 52, 31, 37]",0.081,14,26,20
951,1,1,"[61, 94, 29, 55, 60, 26, 52, 31, 37]",0.081,14,31,74
952,0,1,"[1, 43, 94, 40, 11, 17, 18]",0.138,16,94,52
952,0,1,"[1, 43, 94, 40, 11, 17, 18]",0.138,16,1,99
952,0,1,"[1, 43, 94, 40, 11, 17, 18]",0.138,16,43,92
952,0,1,"[1, 43, 94, 40, 11, 17, 18]",0.138,16,18,88
952,0,1,"[1, 43, 94, 40, 11, 17, 18]",0.138,16,40,50
953,0,3,"[65, 16, 54, 9, 71, 55, 11]",0.186,37,16,0
953,0,3,"[65, 16, 54, 9, 71, 55, 11]",0.186,37,71,92
953,0,3,"[65, 16, 54, 9, 71, 55, 11]",0.186,37,65,83
953,0,3,"[65, 16, 54, 9, 71, 55, 11]",0.186,37,9,22
953,0,3,"[65, 16, 54, 9, 71, 55, 11]",0.186,37,11,99
954,1,0,"[30, 61, 53]",0.059,9,61,81
954,1,0,"[30, 61, 53]",0.059,9,30,63
954,1,0,"[30, 61, 53]",0.059,9,53,81
955,1,0,[99],0.452,0,99,41
956,1,1,[27],0.273,56,27,96
957,0,0,"[47, 31, 90, 54, 20]",0.229,61,20,79
957,0,0,"[47, 31, 90, 54, 20]",0.229,61,90,66
957,0,0,"[47, 31, 90, 54, 20]",0.229,61,31,94
957,0,0,"[47, 31, 90, 54, 20]",0.229,61,54,42
957,0,0,"[47, 31, 90, 54, 20]",0.229,61,47,83
958,1,1,"[1, 64, 98, 58, 0, 20]",0.275,25,58,73
958,1,1,"[1, 64, 98, 58, 0, 20]",0.275,25,20,77
958,1,1,"[1, 64, 98, 58, 0, 20]",0.275,25,0,13
958,1,1,"[1, 64, 98, 58, 0, 20]",0.275,25,64,62
958,1,1,"[1, 64, 98, 58, 0, 20]",0.275,25,1,32
959,1,1,[36],0.076,66,36,69
960,1,1,"[49, 83, 29, 82, 44, 39, 58, 25, 65, 67]",0.384,96,83,36
960,1,1,"[49, 83, 29, 82, 44, 39, 58, 25, 65, 67]",0.384,96,82,89
960,1,1,"[49, 83, 29, 82, 44, 39, 58, 25, 65, 67]",0.384,96,67,90
960,1,1,"[49, 83, 29, 82, 44, 39, 58, 25, 65, 67]",0.384,96,39,54
960,1,1,"[49, 83, 29, 82, 44, 39, 58, 25, 65, 67]",0.384,96,58,51
961,0,3,"[15, 95]",0.13,31,95,52
961,0,3,"[15, 95]",0.13,31,15,55
962,1,1,[75],0.385,62,75,24
963,1,4,"[87, 67, 35, 51, 21, 75, 16, 43, 99]",0.254,67,51,39
963,1,4,"[87, 67, 35, 51, 21, 75, 16, 43, 99]",0.254,67,99,61
963,1,4,"[87, 67, 35, 51, 21, 75, 16, 43, 99]",0.254,67,43,79
963,1,4,"[87, 67, 35, 51, 21, 75, 16, 43, 99]",0.254,67,67,69
963,1,4,"[87, 67, 35, 51, 21, 75, 16, 43, 99]",0.254,67,75,65
964,0,2,"[2, 1, 97, 19, 80]",0.322,0,19,89
964,0,2,"[2, 1, 97, 19, 80]",0.322,0,2,35
964,0,2,"[2, 1, 97, 19, 80]",0.322,0,80,65
964,0,2,"[2, 1, 97, 19, 80]",0.322,0,97,27
964,0,2,"[2, 1, 97, 19, 80]",0.322,0,1,61
965,0,2,"[80, 72, 61, 31, 63, 81, 94]",0.04,93,31,96
965,0,2,"[80, 72, 61, 31, 63, 81, 94]",0.04,93,81,69
965,0,2,"[80, 72, 61, 31, 63, 81, 94]",0.04,93,94,98
965,0,2,"[80, 72, 61, 31, 63, 81, 94]",0.04,93,80,40
965,0,2,"[80, 72, 61, 31, 63, 81, 94]",0.04,93,72,38
966,1,4,"[30, 19, 8, 23, 16, 53, 52, 35, 82]",0.134,10,30,95
966,1,4,"[30, 19, 8, 23, 16, 53, 52, 35, 82]",0.134,10,53,62
966,1,4,"[30, 19, 8, 23, 16, 53, 52, 35, 82]",0.134,10,23,4
966,1,4,"[30, 19, 8, 23, 16, 53, 52, 35, 82]",0.134,10,8,63
966,1,4,"[30, 19, 8, 23, 16, 53, 52, 35, 82]",0.134,10,19,12
967,0,3,"[90, 4, 14, 16, 18, 3]",0.242,56,16,20
967,0,3,"[90, 4, 14, 16, 18, 3]",0.242,56,4,83
967,0,3,"[90, 4, 14, 16, 18, 3]",0.242,56,3,37
967,0,3,"[90, 4, 14, 16, 18, 3]",0.242,56,90,78
967,0,3,"[90, 4, 14, 16, 18, 3]",0.242,56,14,70
968,1,3,"[55, 23, 0, 40, 56]",0.214,74,23,76
968,1,3,"[55, 23, 0, 40, 56]",0.214,74,0,58
968,1,3,"[55, 23, 0, 40, 56]",0.214,74,56,98
968,1,3,"[55, 23, 0, 40, 56]",0.214,74,55,93
968,1,3,"[55, 23, 0, 40, 56]",0.214,74,40,44
969,0,2,"[21, 4, 53, 80, 86, 63, 15, 20, 22]",0.17,75,53,83
969,0,2,"[21, 4, 53, 80, 86, 63, 15, 20, 22]",0.17,75,80,27
969,0,2,"[21, 4, 53, 80, 86, 63, 15, 20, 22]",0.17,75,22,36
969,0,2,"[21, 4, 53, 80, 86, 63, 15, 20, 22]",0.17,75,15,30
969,0,2,"[21, 4, 53, 80, 86, 63, 15, 20, 22]",0.17,75,4,89
970,1,2,"[62, 54]",0.09,20,54,7
970,1,2,"[62, 54]",0.09,20,62,6
971,0,2,"[60, 61, 39, 99, 2, 94, 73, 69, 33, 46]",0.294,86,33,8
971,0,2,"[60, 61, 39, 99, 2, 94, 73, 69, 33, 46]",0.294,86,60,12
971,0,2,"[60, 61, 39, 99, 2, 94, 73, 69, 33, 46]",0.294,86,2,38
971,0,2,"[60, 61, 39, 99, 2, 94, 73, 69, 33, 46]",0.294,86,73,70
971,0,2,"[60, 61, 39, 99, 2, 94, 73, 69, 33, 46]",0.294,86,94,42
972,1,0,"[20, 79, 94, 31, 40, 60, 69]",0.278,42,20,44
972,1,0,"[20, 79, 94, 31, 40, 60, 69]",0.278,42,31,2
972,1,0,"[20, 79, 94, 31, 40, 60, 69]",0.278,42,60,48
972,1,0,"[20, 79, 94, 31, 40, 60, 69]",0.278,42,69,55
972,1,0,"[20, 79, 94, 31, 40, 60, 69]",0.278,42,40,1
973,1,4,"[9, 80]",0.374,8,80,56
973,1,4,"[9, 80]",0.374,8,9,69
974,0,2,"[77, 39, 93, 64, 82, 63, 27]",0.052,12,27,30
974,0,2,"[77, 39, 93, 64, 82, 63, 27]",0.052,12,64,47
974,0,2,"[77, 39, 93, 64, 82, 63, 27]",0.052,12,77,45
974,0,2,"[77, 39, 93, 64, 82, 63, 27]",0.052,12,93,21
974,0,2,"[77, 39, 93, 64, 82, 63, 27]",0.052,12,63,18
975,0,2,"[11, 86]",0.272,36,11,69
975,0,2,"[11, 86]",0.272,36,86,75
976,1,2,"[36, 21, 4, 29, 88, 6, 3, 54, 86, 35]",0.203,13,35,49
976,1,2,"[36, 21, 4, 29, 88, 6, 3, 54, 86, 35]",0.203,13,21,67
976,1,2,"[36, 21, 4, 29, 88, 6, 3, 54, 86, 35]",0.203,13,4,67
976,1,2,"[36, 21, 4, 29, 88, 6, 3, 54, 86, 35]",0.203,13,86,56
976,1,2,"[36, 21, 4, 29, 88, 6, 3, 54, 86, 35]",0.203,13,36,10
977,1,3,[94],0.014,60,94,16
978,1,3,"[95, 47, 39, 61, 81, 66, 69, 22, 51, 36]",0.208,79,69,86
978,1,3,"[95, 47, 39, 61, 81, 66, 69, 22, 51, 36]",0.208,79,95,11
978,1,3,"[95, 47, 39, 61, 81, 66, 69, 22, 51, 36]",0.208,79,36,88
978,1,3,"[95, 47, 39, 61, 81, 66, 69, 22, 51, 36]",0.208,79,47,2
978,1,3,"[95, 47, 39, 61, 81, 66, 69, 22, 51, 36]",0.208,79,61,81
979,1,1,"[85, 1, 38, 97]",0.367,92,38,87
979,1,1,"[85, 1, 38, 97]",0.367,92,85,27
979,1,1,"[85, 1, 38, 97]",0.367,92,1,59
979,1,1,"[85, 1, 38, 97]",0.367,92,97,19
980,1,4,"[0, 83, 76, 34, 37, 69, 7, 49]",0.469,62,34,82
980,1,4,"[0, 83, 76, 34, 37, 69, 7, 49]",0.469,62,49,20
980,1,4,"[0, 83, 76, 34, 37, 69, 7, 49]",0.469,62,0,71
980,1,4,"[0, 83, 76, 34, 37, 69, 7, 49]",0.469,62,7,28
980,1,4,"[0, 83, 76, 34, 37, 69, 7, 49]",0.469,62,37,19
981,1,3,"[18, 53, 27, 14, 32, 29]",0.421,38,32,45
981,1,3,"[18, 53, 27, 14, 32, 29]",0.421,38,53,37
981,1,3,"[18, 53, 27, 14, 32, 29]",0.421,38,29,62
981,1,3,"[18, 53, 27, 14, 32, 29]",0.421,38,18,58
981,1,3,"[18, 53, 27, 14, 32, 29]",0.421,38,27,22
982,0,4,"[89, 7, 29, 43, 84, 16, 30, 34]",0.227,97,29,12
982,0,4,"[89, 7, 29, 43, 84, 16, 30, 34]",0.227,97,89,3
982,0,4,"[89, 7, 29, 43, 84, 16, 30, 34]",0.227,97,7,12
982,0,4,"[89, 7, 29, 43, 84, 16, 30, 34]",0.227,97,16,26
982,0,4,"[89, 7, 29, 43, 84, 16, 30, 34]",0.227,97,43,74
983,1,1,"[17, 90, 86, 26, 43, 56, 74, 30]",0.121,28,17,7
983,1,1,"[17, 90, 86, 26, 43, 56, 74, 30]",0.121,28,26,22
983,1,1,"[17, 90, 86, 26, 43, 56, 74, 30]",0.121,28,74,28
983,1,1,"[17, 90, 86, 26, 43, 56, 74, 30]",0.121,28,43,82
983,1,1,"[17, 90, 86, 26, 43, 56, 74, 30]",0.121,28,86,56
984,0,0,"[99, 69, 1, 0, 47, 48, 53, 19, 22, 21]",0.365,17,19,96
984,0,0,"[99, 69, 1, 0, 47, 48, 53, 19, 22, 21]",0.365,17,22,96
984,0,0,"[99, 69, 1, 0, 47, 48, 53, 19, 22, 21]",0.365,17,1,57
984,0,0,"[99, 69, 1, 0, 47, 48, 53, 19, 22, 21]",0.365,17,0,88
984,0,0,"[99, 69, 1, 0, 47, 48, 53, 19, 22, 21]",0.365,17,47,61
985,0,3,"[89, 8, 5, 67, 27, 77, 9, 18, 99]",0.363,84,18,63
985,0,3,"[89, 8, 5, 67, 27, 77, 9, 18, 99]",0.363,84,9,17
985,0,3,"[89, 8, 5, 67, 27, 77, 9, 18, 99]",0.363,84,99,53
985,0,3,"[89, 8, 5, 67, 27, 77, 9, 18, 99]",0.363,84,77,52
985,0,3,"[89, 8, 5, 67, 27, 77, 9, 18, 99]",0.363,84,67,11
986,1,4,"[49, 98, 4]",0.403,63,98,7
986,1,4,"[49, 98, 4]",0.403,63,49,65
986,1,4,"[49, 98, 4]",0.403,63,4,30
987,1,2,"[51, 38, 30, 13]",0.203,22,13,11
987,1,2,"[51, 38, 30, 13]",0.203,22,30,43
987,1,2,"[51, 38, 30, 13]",0.203,22,38,47
987,1,2,"[51, 38, 30, 13]",0.203,22,51,57
988,1,1,"[91, 74, 72, 1, 6, 30, 98, 85, 46]",0.322,43,46,14
988,1,1,"[91, 74, 72, 1, 6, 30, 98, 85, 46]",0.322,43,74,16
988,1,1,"[91, 74, 72, 1, 6, 30, 98, 85, 46]",0.322,43,91,16
988,1,1,"[91, 74, 72, 1, 6, 30, 98, 85, 46]",0.322,43,30,56
988,1,1,"[91, 74, 72, 1, 6, 30, 98, 85, 46]",0.322,43,85,43
989,0,4,"[79, 71, 48, 11]",0.235,94,79,14
989,0,4,"[79, 71, 48, 11]",0.235,94,11,75
989,0,4,"[79, 71, 48, 11]",0.235,94,48,73
989,0,4,"[79, 71, 48, 11]",0.235,94,71,19
990,1,0,"[24, 85, 29, 65, 84]",0.358,18,24,63
990,1,0,"[24, 85, 29, 65, 84]",0.358,18,85,71
990,1,0,"[24, 85, 29, 65, 84]",0.358,18,29,60
990,1,0,"[24, 85, 29, 65, 84]",0.358,18,65,93
990,1,0,"[24, 85, 29, 65, 84]",0.358,18,84,82
991,0,1,"[26, 6, 29, 94, 67, 43, 51, 28]",0.182,46,67,78
991,0,1,"[26, 6, 29, 94, 67, 43, 51, 28]",0.182,46,51,30
991,0,1,"[26, 6, 29, 94, 67, 43, 51, 28]",0.182,46,43,63
991,0,1,"[26, 6, 29, 94, 67, 43, 51, 28]",0.182,46,28,7
991,0,1,"[26, 6, 29, 94, 67, 43, 51, 28]",0.182,46,6,93
992,1,0,"[59, 17, 58, 49, 2, 86, 32, 69]",0.198,10,86,32
992,1,0,"[59, 17, 58, 49, 2, 86, 32, 69]",0.198,10,49,19
992,1,0,"[59, 17, 58, 49, 2, 86, 32, 69]",0.198,10,69,37
992,1,0,"[59, 17, 58, 49, 2, 86, 32, 69]",0.198,10,17,72
992,1,0,"[59, 17, 58, 49, 2, 86, 32, 69]",0.198,10,59,22
993,0,0,"[14, 0]",0.465,7,0,41
993,0,0,"[14, 0]",0.465,7,14,10
994,0,2,"[32, 93, 83, 77, 29, 7, 72]",0.189,52,7,54
994,0,2,"[32, 93, 83, 77, 29, 7, 72]",0.189,52,29,90
994,0,2,"[32, 93, 83, 77, 29, 7, 72]",0.189,52,32,66
994,0,2,"[32, 93, 83, 77, 29, 7, 72]",0.189,52,83,18
994,0,2,"[32, 93, 83, 77, 29, 7, 72]",0.189,52,77,75
995,0,0,"[34, 95]",0.27,82,34,72
995,0,0,"[34, 95]",0.27,82,95,31
996,0,3,"[7, 59, 4, 58, 11]",0.033,69,59,87
996,0,3,"[7, 59, 4, 58, 11]",0.033,69,11,72
996,0,3,"[7, 59, 4, 58, 11]",0.033,69,4,74
996,0,3,"[7, 59, 4, 58, 11]",0.033,69,58,36
996,0,3,"[7, 59, 4, 58, 11]",0.033,69,7,0
997,1,0,"[1, 47, 7, 49, 9, 75, 42]",0.267,31,49,47
997,1,0,"[1, 47, 7, 49, 9, 75, 42]",0.267,31,9,25
997,1,0,"[1, 47, 7, 49, 9, 75, 42]",0.267,31,75,90
997,1,0,"[1, 47, 7, 49, 9, 75, 42]",0.267,31,1,98
997,1,0,"[1, 47, 7, 49, 9, 75, 42]",0.267,31,42,3
998,0,0,"[18, 95, 27, 79, 50, 33]",0.11,81,18,93
998,0,0,"[18, 95, 27, 79, 50, 33]",0.11,81,27,92
998,0,0,"[18, 95, 27, 79, 50, 33]",0.11,81,50,49
998,0,0,"[18, 95, 27, 79, 50, 33]",0.11,81,79,99
998,0,0,"[18, 95, 27, 79, 50, 33]",0.11,81,33,41
999,0,0,"[44, 25, 99, 40]",0.185,67,25,97
999,0,0,"[44, 25, 99, 40]",0.185,67,99,22
999,0,0,"[44, 25, 99, 40]",0.185,67,44,9
999,0,0,"[44, 25, 99, 40]",0.185,67,40,19
1000,1,3,"[79, 76, 27]",0.355,88,27,12
1000,1,3,"[79, 76, 27]",0.355,88,79,22
1000,1,3,"[79, 76, 27]",0.355,88,76,40
1001,1,0,"[80, 5, 7, 4, 49, 44, 26]",0.218,36,4,18
1001,1,0,"[80, 5, 7, 4, 49, 44, 26]",0.218,36,44,8
1001,1,0,"[80, 5, 7, 4, 49, 44, 26]",0.218,36,80,12
1001,1,0,"[80, 5, 7, 4, 49, 44, 26]",0.218,36,26,21
1001,1,0,"[80, 5, 7, 4, 49, 44, 26]",0.218,36,7,59
1002,0,2,"[10, 51, 97, 59, 28, 48, 53, 45, 63]",0.128,91,45,70
1002,0,2,"[10, 51, 97, 59, 28, 48, 53, 45, 63]",0.128,91,28,4
1002,0,2,"[10, 51, 97, 59, 28, 48, 53, 45, 63]",0.128,91,48,78
1002,0,2,"[10, 51, 97, 59, 28, 48, 53, 45, 63]",0.128,91,10,88
1002,0,2,"[10, 51, 97, 59, 28, 48, 53, 45, 63]",0.128,91,63,98
1003,0,2,"[20, 77, 58, 69, 73, 79]",0.264,89,77,31
1003,0,2,"[20, 77, 58, 69, 73, 79]",0.264,89,69,91
1003,0,2,"[20, 77, 58, 69, 73, 79]",0.264,89,20,76
1003,0,2,"[20, 77, 58, 69, 73, 79]",0.264,89,73,9
1003,0,2,"[20, 77, 58, 69, 73, 79]",0.264,89,58,62
1004,1,4,[30],0.104,37,30,86
1005,0,0,"[79, 23, 40, 63]",0.132,44,63,18
1005,0,0,"[79, 23, 40, 63]",0.132,44,23,59
1005,0,0,"[79, 23, 40, 63]",0.132,44,79,60
1005,0,0,"[79, 23, 40, 63]",0.132,44,40,58
1006,0,1,"[13, 79, 1, 12]",0.453,64,12,96
1006,0,1,"[13, 79, 1, 12]",0.453,64,79,92
1006,0,1,"[13, 79, 1, 12]",0.453,64,13,18
1006,0,1,"[13, 79, 1, 12]",0.453,64,1,16
1007,1,0,"[34, 8, 7, 11]",0.086,46,34,50
1007,1,0,"[34, 8, 7, 11]",0.086,46,7,55
1007,1,0,"[34, 8, 7, 11]",0.086,46,11,96
1007,1,0,"[34, 8, 7, 11]",0.086,46,8,28
1008,1,4,"[8, 53, 64, 40, 6, 16, 19, 49]",0.416,80,64,87
1008,1,4,"[8, 53, 64, 40, 6, 16, 19, 49]",0.416,80,19,96
1008,1,4,"[8, 53, 64, 40, 6, 16, 19, 49]",0.416,80,8,14
1008,1,4,"[8, 53, 64, 40, 6, 16, 19, 49]",0.416,80,6,10
1008,1,4,"[8, 53, 64, 40, 6, 16, 19, 49]",0.416,80,53,82
1009,0,3,"[89, 0]",0.426,69,0,99
1009,0,3,"[89, 0]",0.426,69,89,4
1010,0,1,[97],0.353,74,97,59
1011,1,0,"[16, 78, 85, 82, 52, 76, 64, 18, 50, 4]",0.487,58,82,70
1011,1,0,"[16, 78, 85, 82, 52, 76, 64, 18, 50, 4]",0.487,58,78,40
1011,1,0,"[16, 78, 85, 82, 52, 76, 64, 18, 50, 4]",0.487,58,64,96
1011,1,0,"[16, 78, 85, 82, 52, 76, 64, 18, 50, 4]",0.487,58,85,74
1011,1,0,"[16, 78, 85, 82, 52, 76, 64, 18, 50, 4]",0.487,58,16,77
1012,1,1,"[14, 5, 53, 78, 69, 23, 47, 72, 57, 15]",0.48,76,57,54
1012,1,1,"[14, 5, 53, 78, 69, 23, 47, 72, 57, 15]",0.48,76,72,89
1012,1,1,"[14, 5, 53, 78, 69, 23, 47, 72, 57, 15]",0.48,76,47,62
1012,1,1,"[14, 5, 53, 78, 69, 23, 47, 72, 57, 15]",0.48,76,15,80
1012,1,1,"[14, 5, 53, 78, 69, 23, 47, 72, 57, 15]",0.48,76,14,22
1013,0,3,"[88, 21, 74, 53, 82, 85, 38, 54, 61, 79]",0.455,83,74,84
1013,0,3,"[88, 21, 74, 53, 82, 85, 38, 54, 61, 79]",0.455,83,53,90
1013,0,3,"[88, 21, 74, 53, 82, 85, 38, 54, 61, 79]",0.455,83,79,17
1013,0,3,"[88, 21, 74, 53, 82, 85, 38, 54, 61, 79]",0.455,83,82,93
1013,0,3,"[88, 21, 74, 53, 82, 85, 38, 54, 61, 79]",0.455,83,61,2
1014,1,4,"[45, 38, 40, 42, 60, 82, 24, 16, 3]",0.013,18,24,64
1014,1,4,"[45, 38, 40, 42, 60, 82, 24, 16, 3]",0.013,18,16,39
1014,1,4,"[45, 38, 40, 42, 60, 82, 24, 16, 3]",0.013,18,82,37
1014,1,4,"[45, 38, 40, 42, 60, 82, 24, 16, 3]",0.013,18,38,5
1014,1,4,"[45, 38, 40, 42, 60, 82, 24, 16, 3]",0.013,18,3,61
1015,0,3,"[83, 59, 55, 73, 40, 98, 92, 69, 19]",0.483,53,83,60
1015,0,3,"[83, 59, 55, 73, 40, 98, 92, 69, 19]",0.483,53,19,13
1015,0,3,"[83, 59, 55, 73, 40, 98, 92, 69, 19]",0.483,53,69,76
1015,0,3,"[83, 59, 55, 73, 40, 98, 92, 69, 19]",0.483,53,92,65
1015,0,3,"[83, 59, 55, 73, 40, 98, 92, 69, 19]",0.483,53,98,80
1016,0,4,[48],0.273,26,48,59
1017,0,1,[89],0.309,60,89,29
1018,0,2,"[48, 54, 90, 11]",0.349,14,90,87
1018,0,2,"[48, 54, 90, 11]",0.349,14,48,70
1018,0,2,"[48, 54, 90, 11]",0.349,14,54,80
1018,0,2,"[48, 54, 90, 11]",0.349,14,11,14
1019,1,0,"[25, 73, 61]",0.35,44,61,88
1019,1,0,"[25, 73, 61]",0.35,44,25,81
1019,1,0,"[25, 73, 61]",0.35,44,73,94
1020,1,4,"[80, 79, 20, 22, 61, 91, 38, 47, 41]",0.434,20,38,17
1020,1,4,"[80, 79, 20, 22, 61, 91, 38, 47, 41]",0.434,20,47,49
1020,1,4,"[80, 79, 20, 22, 61, 91, 38, 47, 41]",0.434,20,91,28
1020,1,4,"[80, 79, 20, 22, 61, 91, 38, 47, 41]",0.434,20,79,42
1020,1,4,"[80, 79, 20, 22, 61, 91, 38, 47, 41]",0.434,20,22,36
1021,0,2,[72],0.462,51,72,47
1022,1,4,"[86, 70, 12]",0.384,20,12,60
1022,1,4,"[86, 70, 12]",0.384,20,86,29
1022,1,4,"[86, 70, 12]",0.384,20,70,43
1023,1,3,"[80, 93, 89, 13, 29]",0.444,29,80,24
1023,1,3,"[80, 93, 89, 13, 29]",0.444,29,29,53
1023,1,3,"[80, 93, 89, 13, 29]",0.444,29,13,73
1023,1,3,"[80, 93, 89, 13, 29]",0.444,29,93,38
1023,1,3,"[80, 93, 89, 13, 29]",0.444,29,89,61
1024,1,0,"[98, 86]",0.461,6,86,66
1024,1,0,"[98, 86]",0.461,6,98,71
1025,0,3,[85],0.434,88,85,34
1026,0,0,"[22, 10, 42, 57]",0.469,50,22,49
1026,0,0,"[22, 10, 42, 57]",0.469,50,10,64
1026,0,0,"[22, 10, 42, 57]",0.469,50,57,0
1026,0,0,"[22, 10, 42, 57]",0.469,50,42,31
1027,0,1,"[77, 90, 99, 86, 26, 29, 37, 94, 57, 68]",0.442,86,68,8
1027,0,1,"[77, 90, 99, 86, 26, 29, 37, 94, 57, 68]",0.442,86,57,69
1027,0,1,"[77, 90, 99, 86, 26, 29, 37, 94, 57, 68]",0.442,86,29,97
1027,0,1,"[77, 90, 99, 86, 26, 29, 37, 94, 57, 68]",0.442,86,86,84
1027,0,1,"[77, 90, 99, 86, 26, 29, 37, 94, 57, 68]",0.442,86,77,65
1028,1,0,"[44, 43, 40, 4, 52, 60]",0.381,36,40,46
1028,1,0,"[44, 43, 40, 4, 52, 60]",0.381,36,52,0
1028,1,0,"[44, 43, 40, 4, 52, 60]",0.381,36,43,11
1028,1,0,"[44, 43, 40, 4, 52, 60]",0.381,36,44,89
1028,1,0,"[44, 43, 40, 4, 52, 60]",0.381,36,60,42
1029,0,3,[38],0.276,55,38,18
1030,0,0,"[88, 62, 84, 10, 85]",0.44,43,62,49
1030,0,0,"[88, 62, 84, 10, 85]",0.44,43,85,75
1030,0,0,"[88, 62, 84, 10, 85]",0.44,43,88,37
1030,0,0,"[88, 62, 84, 10, 85]",0.44,43,84,25
1030,0,0,"[88, 62, 84, 10, 85]",0.44,43,10,3
1031,0,4,"[33, 32, 72, 70, 79, 9, 15, 44, 53, 67]",0.483,75,72,68
1031,0,4,"[33, 32, 72, 70, 79, 9, 15, 44, 53, 67]",0.483,75,9,64
1031,0,4,"[33, 32, 72, 70, 79, 9, 15, 44, 53, 67]",0.483,75,15,60
1031,0,4,"[33, 32, 72, 70, 79, 9, 15, 44, 53, 67]",0.483,75,44,93
1031,0,4,"[33, 32, 72, 70, 79, 9, 15, 44, 53, 67]",0.483,75,79,14
1032,1,1,"[47, 52, 73, 15, 4, 1, 32, 48, 30, 83]",0.341,0,32,74
1032,1,1,"[47, 52, 73, 15, 4, 1, 32, 48, 30, 83]",0.341,0,83,87
1032,1,1,"[47, 52, 73, 15, 4, 1, 32, 48, 30, 83]",0.341,0,47,25
1032,1,1,"[47, 52, 73, 15, 4, 1, 32, 48, 30, 83]",0.341,0,1,60
1032,1,1,"[47, 52, 73, 15, 4, 1, 32, 48, 30, 83]",0.341,0,30,54
1033,0,2,"[35, 93, 43, 83, 86, 94, 36, 91, 40, 28]",0.137,95,43,39
1033,0,2,"[35, 93, 43, 83, 86, 94, 36, 91, 40, 28]",0.137,95,83,16
1033,0,2,"[35, 93, 43, 83, 86, 94, 36, 91, 40, 28]",0.137,95,86,13
1033,0,2,"[35, 93, 43, 83, 86, 94, 36, 91, 40, 28]",0.137,95,36,46
1033,0,2,"[35, 93, 43, 83, 86, 94, 36, 91, 40, 28]",0.137,95,94,84
1034,1,1,"[45, 44, 54, 40, 39, 71, 43, 76]",0.111,87,39,80
1034,1,1,"[45, 44, 54, 40, 39, 71, 43, 76]",0.111,87,43,4
1034,1,1,"[45, 44, 54, 40, 39, 71, 43, 76]",0.111,87,40,41
1034,1,1,"[45, 44, 54, 40, 39, 71, 43, 76]",0.111,87,44,14
1034,1,1,"[45, 44, 54, 40, 39, 71, 43, 76]",0.111,87,76,59
1035,0,3,"[31, 23, 82, 39, 98, 54, 22, 7, 89, 66]",0.498,66,23,43
1035,0,3,"[31, 23, 82, 39, 98, 54, 22, 7, 89, 66]",0.498,66,54,64
1035,0,3,"[31, 23, 82, 39, 98, 54, 22, 7, 89, 66]",0.498,66,82,80
1035,0,3,"[31, 23, 82, 39, 98, 54, 22, 7, 89, 66]",0.498,66,98,52
1035,0,3,"[31, 23, 82, 39, 98, 54, 22, 7, 89, 66]",0.498,66,89,45
1036,0,1,"[15, 16, 28, 59, 60, 63, 67, 6]",0.46,1,59,77
1036,0,1,"[15, 16, 28, 59, 60, 63, 67, 6]",0.46,1,28,70
1036,0,1,"[15, 16, 28, 59, 60, 63, 67, 6]",0.46,1,15,51
1036,0,1,"[15, 16, 28, 59, 60, 63, 67, 6]",0.46,1,63,50
1036,0,1,"[15, 16, 28, 59, 60, 63, 67, 6]",0.46,1,16,52
1037,0,4,"[36, 81, 33]",0.39,87,36,98
1037,0,4,"[36, 81, 33]",0.39,87,33,63
1037,0,4,"[36, 81, 33]",0.39,87,81,93
1038,0,2,"[19, 70, 22, 58, 51]",0.239,36,22,50
1038,0,2,"[19, 70, 22, 58, 51]",0.239,36,51,3
1038,0,2,"[19, 70, 22, 58, 51]",0.239,36,70,82
1038,0,2,"[19, 70, 22, 58, 51]",0.239,36,19,66
